approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
FREM2,25396,FREM2,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,11,TRUE
FUZ,26219,FUZ,PMID_30476936,1,FALSE
FXYD2,4026,FXYD2,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_26862157 | PMID_33532864,9,TRUE
FXYD6-FXYD2,39978,FXYD6-FXYD2,PMID_36035137,1,FALSE
G6PC1,4056,G6PC,PMID_35325889 | PMID_34264297 | PMID_30476936,3,TRUE
GALNT3,4125,GALNT3,PMID_35325889 | PMID_30476936,2,TRUE
GANAB,4138,GANAB,PMID_35325889 | PMID_34264297 | PMID_31509055 | PMID_31822006 | PMID_33532864 | PMID_35005812,6,TRUE
GAPVD1,23375,GAPVD1,PMID_34264297,1,FALSE
GATA3,4172,GATA3,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,11,TRUE
GATA6,4174,GATA6,PMID_30476936,1,FALSE
GATM,4175,GATM,PMID_35325889 | PMID_34264297,2,TRUE
GBA1,4177,GBA,PMID_30476936,1,FALSE
GCDH,4189,GCDH,PMID_30476936,1,FALSE
GCK,4195,GCK,PMID_35325889,1,FALSE
GCM2,4198,GCM2,PMID_35325889 | PMID_30476936 | PMID_33532864,3,TRUE
GDF11,4216,GDF11,PMID_33532864,1,FALSE
GDF2,4217,GDF2,PMID_30476936,1,FALSE
GDF6,4221,GDF6,PMID_34264297 | PMID_35005812,2,TRUE
GDNF,4232,GDNF,PMID_35325889 | PMID_30476936 | PMID_33532864,3,TRUE
GLA,4296,GLA,PMID_35325889 | PMID_36035137 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864,9,TRUE
GLB1,4298,GLB1,PMID_30476936,1,FALSE
GLI3,4319,GLI3,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_33532864 | PMID_35005812,8,TRUE
GLIS2,29450,GLIS2,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,12,TRUE
GLIS3,28510,GLIS3,PMID_35325889 | PMID_30476936,2,TRUE
GNA11,4379,GNA11,PMID_35325889 | PMID_34264297 | PMID_30476936 | PMID_33532864,4,TRUE
GNAS,4392,GNAS,PMID_35325889 | PMID_30476936,2,TRUE
GNAS-AS1,24872,GNAS-AS1,PMID_30476936,1,FALSE
GNB1,4396,GNB1,PMID_30476936,1,FALSE
GON7,20356,GON7,PMID_33532864,1,FALSE
GPC3,4451,GPC3,PMID_35325889 | PMID_34264297 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_35005812,7,TRUE
GREB1L,31042,GREB1L,PMID_34264297 | PMID_33532864 | PMID_35005812,3,TRUE
GREM1,2001,GREM1,PMID_35325889,1,FALSE
GRHPR,4570,GRHPR,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_26862157 | PMID_33532864,10,TRUE
GRIP1,18708,GRIP1,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_33532864 | PMID_35005812,9,TRUE
GSN,4620,GSN,PMID_35325889 | PMID_36035137 | PMID_30476936 | PMID_31509055 | PMID_31822006,5,TRUE
GSN-AS1,23372,GSN-AS1,PMID_36035137,1,FALSE
HBB,4827,HBB,PMID_35325889 | PMID_30476936,2,TRUE
HDAC8,13315,HDAC8,PMID_30476936,1,FALSE
HES7,15977,HES7,PMID_30476936,1,FALSE
HGD,4892,HGD,PMID_35325889 | PMID_30476936,2,TRUE
HGF,4893,HGF,PMID_33532864,1,FALSE
HNF1A,11621,HNF1A,PMID_35325889 | PMID_30476936,2,TRUE
HNF1B,11630,HNF1B,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,12,TRUE
HNF4A,5024,HNF4A,PMID_35325889 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_33532864,7,TRUE
HNRNPH2,5042,HNRNPH2,PMID_36035137,1,FALSE
HOGA1,25155,HOGA1,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_33532864,8,TRUE
HOXA13,5102,HOXA13,PMID_35325889 | PMID_33664247 | PMID_30476936 | PMID_33532864,4,TRUE
HOXA4,5105,HOXA4,PMID_33664247,1,FALSE
HOXB6,5117,HOXB6,PMID_33664247,1,FALSE
HOXD13,5136,HOXD13,PMID_35325889 | PMID_30476936,2,TRUE
HPRT1,5157,HPRT1,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31027891 | PMID_33532864,6,TRUE
HPS1,5163,HPS1,PMID_35325889 | PMID_30476936,2,TRUE
HPSE2,18374,HPSE2,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,11,TRUE
HRAS,5173,HRAS,PMID_30476936,1,FALSE
HS2ST1,5193,HS2ST1,PMID_34264297,1,FALSE
HSD11B2,5209,HSD11B2,PMID_35325889 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_33532864,6,TRUE
HSD17B3,5212,HSD17B3,PMID_30476936,1,FALSE
HSD17B4,5213,HSD17B4,PMID_30476936,1,FALSE
HSD3B2,5218,HSD3B2,PMID_35325889 | PMID_30476936,2,TRUE
HSPA9,5244,HSPA9,PMID_30476936,1,FALSE
HSPG2,5273,HSPG2,PMID_30476936,1,FALSE
HYLS1,26558,HYLS1,PMID_30476936,1,FALSE
IFNG,5438,IFNG,PMID_31509055 | PMID_31822006,2,TRUE
IFT122,13556,IFT122,PMID_35325889 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_33532864 | PMID_35005812,9,TRUE
IFT140,29077,IFT140,PMID_35325889 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_33532864 | PMID_35005812,9,TRUE
IFT172,30391,IFT172,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_29801666 | PMID_33532864 | PMID_35005812,7,TRUE
IFT27,18626,IFT27,PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_33532864 | PMID_35005812,5,TRUE
IFT43,29669,IFT43,PMID_35325889 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_33532864 | PMID_35005812,9,TRUE
IFT57,17367,IFT57,PMID_34264297,1,FALSE
IFT74,21424,IFT74,PMID_34264297 | PMID_33664247,2,TRUE
IFT80,29262,IFT80,PMID_30476936 | PMID_31027891 | PMID_35005812,3,TRUE
IFT81,14313,IFT81,PMID_33532864 | PMID_35005812,2,TRUE
INF2,23791,INF2,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864,11,TRUE
INPP5E,21474,INPP5E,PMID_34264297 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_33532864 | PMID_35005812,7,TRUE
INPPL1,6080,INPPL1,PMID_30476936,1,FALSE
INS,6081,INS,PMID_35325889,1,FALSE
INSR,6091,INSR,PMID_30476936,1,FALSE
INVS,17870,INVS,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,12,TRUE
IQCB1,28949,IQCB1,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,12,TRUE
IRF6,6121,IRF6,PMID_30476936,1,FALSE
ITGA3,6139,ITGA3,PMID_35325889 | PMID_34264297 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_33532864 | PMID_35005812,9,TRUE
ITGA6,6142,ITGA6,PMID_35325889 | PMID_30476936,2,TRUE
ITGA8,6144,ITGA8,PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_33532864 | PMID_35005812,7,TRUE
ITGB4,6158,ITGB4,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_29801666 | PMID_31027891 | PMID_33532864,7,TRUE
ITSN1,6183,ITSN1,PMID_34264297 | PMID_33532864,2,TRUE
ITSN2,6184,ITSN2,PMID_35325889 | PMID_34264297,2,TRUE
JAG1,6188,JAG1,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_33532864 | PMID_35005812,10,TRUE
JAM3,15532,JAM3,PMID_30476936,1,FALSE
KANK1,19309,KANK1,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_29801666 | PMID_31027891 | PMID_33532864,7,TRUE
KANK2,29300,KANK2,PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_29801666 | PMID_33532864,5,TRUE
KANK4,27263,KANK4,PMID_33664247 | PMID_30476936 | PMID_29801666 | PMID_33532864,4,TRUE
KANSL1,24565,KANSL1,PMID_35325889 | PMID_30476936,2,TRUE
KAT6B,17582,KAT6B,PMID_35325889 | PMID_30476936,2,TRUE
KATNIP,29068,KIAA0556,PMID_34264297,1,FALSE
KCNA1,6218,KCNA1,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936,4,TRUE
KCNH1,6250,KCNH1,PMID_30476936,1,FALSE
KCNJ1,6255,KCNJ1,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_26862157 | PMID_33532864,10,TRUE
KCNJ10,6256,KCNJ10,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_33532864,5,TRUE
KCNJ11,6257,KCNJ11,PMID_35325889,1,FALSE
KCNJ16,6262,KCNJ16,PMID_34264297,1,FALSE
KCNJ5,6266,KCNJ5,PMID_35325889 | PMID_30476936 | PMID_31027891,3,TRUE
KCNK3,6278,KCNK3,PMID_35325889,1,FALSE
KCTD1,18249,KCTD1,PMID_35325889 | PMID_30476936,2,TRUE
KDM1A,29079,KDM1A,PMID_30476936,1,FALSE
KDM6A,12637,KDM6A,PMID_33664247 | PMID_30476936,2,TRUE
KIAA0586,19960,KIAA0586,PMID_34264297 | PMID_35005812,2,TRUE
KIF14,19181,KIF14,PMID_34264297 | PMID_30476936 | PMID_29801666 | PMID_33532864 | PMID_35005812,5,TRUE
KIF7,30497,KIF7,PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891,6,TRUE
KIRREL2,18816,KIRREL2,PMID_33532864,1,FALSE
KL,6344,KL,PMID_35325889 | PMID_33664247 | PMID_30476936,3,TRUE
KLF11,11811,KLF11,PMID_35325889,1,FALSE
KLHL3,6354,KLHL3,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_33532864,8,TRUE
KMT2D,7133,KMT2D,PMID_33664247 | PMID_30476936,2,TRUE
KRAS,6407,KRAS,PMID_35325889 | PMID_30476936,2,TRUE
KYNU,6469,KYNU,PMID_30476936,1,FALSE
LAGE3,26058,LAGE3,PMID_34264297 | PMID_33532864,2,TRUE
LAMA5,6485,LAMA5,PMID_34264297 | PMID_29801666 | PMID_33532864,3,TRUE
LAMB2,6487,LAMB2,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864,11,TRUE
LAMB3,6490,LAMB3,PMID_30476936,1,FALSE
LAMC2,6493,LAMC2,PMID_30476936,1,FALSE
LARS1,6512,LARS,PMID_30476936,1,FALSE
LCAT,6522,LCAT,PMID_35325889 | PMID_30476936 | PMID_31509055 | PMID_31822006,4,TRUE
LDHA,6535,LDHA,PMID_35325889 | PMID_30476936,2,TRUE
LFNG,6560,LFNG,PMID_30476936,1,FALSE
LGR4,13299,LGR4,PMID_33532864,1,FALSE
LHX1,6593,LHX1,PMID_34264297 | PMID_35005812,2,TRUE
LIFR,6597,LIFR,PMID_34264297 | PMID_33532864 | PMID_35005812,3,TRUE
LMBRD1,23038,LMBRD1,PMID_30476936,1,FALSE
LMNA,6636,LMNA,PMID_35325889 | PMID_33664247 | PMID_30476936 | PMID_33532864,4,TRUE
LMX1B,6654,LMX1B,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864,11,TRUE
LONP1,9479,LONP1,PMID_30476936,1,FALSE
LPIN1,13345,LPIN1,PMID_35325889 | PMID_36035137 | PMID_30476936 | PMID_26862157,4,TRUE
LRIG2,20889,LRIG2,PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_33532864 | PMID_35005812,7,TRUE
LRP2,6694,LRP2,PMID_35325889 | PMID_30476936,2,TRUE
LRP4,6696,LRP4,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31027891 | PMID_33532864 | PMID_35005812,7,TRUE
LRP5,6697,LRP5,PMID_35325889 | PMID_33532864,2,TRUE
LTBP4,6717,LTBP4,PMID_30476936,1,FALSE
LYZ,6740,LYZ,PMID_35325889 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_33532864,6,TRUE
LZTFL1,6741,LZTFL1,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_29801666 | PMID_31027891 | PMID_33532864 | PMID_35005812,8,TRUE
MAFB,6408,MAFB,PMID_35325889 | PMID_30476936,2,TRUE
MAGED2,16353,MAGED2,PMID_34264297 | PMID_33664247 | PMID_30476936,3,TRUE
MAGI2,18957,MAGI2,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_33532864,7,TRUE
MAGT1,28880,MAGT1,PMID_33664247,1,FALSE
MAP2K1,6840,MAP2K1,PMID_30476936,1,FALSE
MAP2K2,6842,MAP2K2,PMID_30476936,1,FALSE
MAP7D3,25742,MAP7D3,PMID_34264297,1,FALSE
MAPKBP1,29536,MAPKBP1,PMID_34264297 | PMID_31509055 | PMID_31822006 | PMID_33532864 | PMID_35005812,5,TRUE
MAPRE2,6891,MAPRE2,PMID_30476936,1,FALSE
MASP1,6901,MASP1,PMID_31509055 | PMID_31822006,2,TRUE
MBTPS2,15455,MBTPS2,PMID_30476936,1,FALSE
MC4R,6932,MC4R,PMID_35325889,1,FALSE
MEFV,6998,MEFV,PMID_35325889 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_33532864,5,TRUE
MEN1,7010,MEN1,PMID_33532864,1,FALSE
MESP2,29659,MESP2,PMID_30476936,1,FALSE
MET,7029,MET,PMID_29801666 | PMID_33532864,2,TRUE
MIR17HG,23564,MIR17HG,PMID_30476936,1,FALSE
MKKS,7108,MKKS,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_33532864 | PMID_35005812,10,TRUE
MKS1,7121,MKS1,PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,11,TRUE
MLH1,7127,MLH1,PMID_30476936,1,FALSE
MMACHC,24525,MMACHC,PMID_35325889 | PMID_33664247 | PMID_30476936 | PMID_31027891,4,TRUE
MMUT,7526,MUT,PMID_35325889 | PMID_30476936,2,TRUE
MNX1,4979,MNX1,PMID_35325889 | PMID_30476936,2,TRUE
MOCOS,18234,MOCOS,PMID_35325889,1,FALSE
MPV17,7224,MPV17,PMID_31027891,1,FALSE
MRPS22,14508,MRPS22,PMID_30476936,1,FALSE
MSH2,7325,MSH2,PMID_30476936,1,FALSE
MSH6,7329,MSH6,PMID_30476936,1,FALSE
MT-TL1,7490,MTTL1 | MT-TL1,PMID_34264297 | PMID_26862157,2,TRUE
MTM1,7448,MTM1,PMID_30476936,1,FALSE
MUC1,7508,MUC1,PMID_34264297 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_33532864,7,TRUE
MVK,7530,MVK,PMID_35325889 | PMID_30476936,2,TRUE
MYCN,7559,MYCN,PMID_35325889 | PMID_30476936,2,TRUE
MYH11,7569,MYH11,PMID_34264297 | PMID_35005812,2,TRUE
MYH9,7579,MYH9,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_33532864,9,TRUE
MYO1E,7599,MYO1E,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_33532864,10,TRUE
MYOCD,16067,MYOCD,PMID_35005812,1,FALSE
NAA10,18704,NAA10,PMID_30476936,1,FALSE
NADSYN1,29832,NADSYN1,PMID_34264297,1,FALSE
NARS2,26274,NARS2,PMID_30476936,1,FALSE
NBN,7652,NBN,PMID_30476936,1,FALSE
NECTIN1,9706,NECTIN1,PMID_30476936,1,FALSE
NEDD4L,7728,NEDD4L,PMID_35325889,1,FALSE
NEIL1,18448,NEIL1,PMID_29801666 | PMID_33532864,2,TRUE
NEK1,7744,NEK1,PMID_33664247 | PMID_30476936 | PMID_29801666 | PMID_31027891 | PMID_33532864 | PMID_35005812,6,TRUE
NEK8,13387,NEK8,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,12,TRUE
NEUROD1,7762,NEUROD1,PMID_35325889,1,FALSE
NEXMIF,29433,NEXMIF,PMID_30476936,1,FALSE
NF1,7765,NF1,PMID_35325889 | PMID_30476936,2,TRUE
NFIA,7784,NFIA,PMID_36035137 | PMID_26862157 | PMID_33532864,3,TRUE
NHERF1,11075,SLC9A3R1,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_26862157 | PMID_33532864,10,TRUE
NHP2,14377,NHP2,PMID_30476936,1,FALSE
NIPBL,28862,NIPBL,PMID_33664247 | PMID_30476936,2,TRUE
NLRP3,16400,NLRP3,PMID_35325889 | PMID_30476936,2,TRUE
NOS1AP,16859,NOS1AP,PMID_33532864,1,FALSE
NOTCH2,7882,NOTCH2,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_33532864 | PMID_35005812,9,TRUE
NOTCH3,7883,NOTCH3,PMID_30476936,1,FALSE
NPHP1,7905,NPHP1,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,12,TRUE
NPHP3,7907,NPHP3,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,12,TRUE
NPHP4,19104,NPHP4,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,12,TRUE
NPHS1,7908,NPHS1,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,12,TRUE
NPHS2,13394,NPHS2,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864,11,TRUE
NR0B1,7960,NR0B1,PMID_35325889 | PMID_30476936,2,TRUE
NR3C1,7978,NR3C1,PMID_35325889,1,FALSE
NR3C2,7979,NR3C2,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_26862157 | PMID_33532864,10,TRUE
NRIP1,8001,NRIP1,PMID_33532864,1,FALSE
NSD1,14234,NSD1,PMID_35325889 | PMID_30476936,2,TRUE
NSDHL,13398,NSDHL,PMID_35325889 | PMID_30476936,2,TRUE
"NUP107",29914,"NUP107",PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_33532864,7,TRUE
"NUP133",18016,"NUP133",PMID_34264297,1,FALSE
"NUP160",18017,"NUP160",PMID_34264297,1,FALSE
"NUP205",18658,"NUP205",PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_33532864,7,TRUE
"NUP85",8734,"NUP85",PMID_34264297,1,FALSE
"NUP93",28958,"NUP93",PMID_34264297 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_33532864,7,TRUE
NXF5,8075,NXF5,PMID_36035137 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864,5,TRUE
OCLN,8104,OCLN,PMID_30476936,1,FALSE
OCRL,8108,OCRL,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_31027891 | PMID_26862157 | PMID_33532864,10,TRUE
OFD1,2567,OFD1,PMID_35325889 | PMID_34264297 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_33532864 | PMID_35005812,9,TRUE
OPLAH,8149,OPLAH,PMID_35325889 | PMID_30476936,2,TRUE
OSGEP,18028,OSGEP,PMID_34264297 | PMID_33532864 | PMID_35005812,3,TRUE
OXGR1,4531,OXGR1,PMID_33532864,1,FALSE
PAF1,25459,PAF1,PMID_30476936,1,FALSE
PALB2,26144,PALB2,PMID_35325889 | PMID_30476936,2,TRUE
PAX2,8616,PAX2,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,12,TRUE
PAX4,8618,PAX4,PMID_35325889,1,FALSE
PAX8,8622,PAX8,PMID_33532864,1,FALSE
PBX1,8632,PBX1,PMID_35325889 | PMID_34264297 | PMID_33664247 | PMID_33532864 | PMID_35005812,5,TRUE
PC,8636,PC,PMID_30476936,1,FALSE
PCARE,34383,PCARE,PMID_35005812,1,FALSE
PCBD1,8646,PCBD1,PMID_35325889 | PMID_33664247,2,TRUE
PDE6D,8788,PDE6D,PMID_34264297 | PMID_30476936 | PMID_29801666 | PMID_33532864 | PMID_35005812,5,TRUE
PDSS1,17759,PDSS1,PMID_35325889 | PMID_30476936,2,TRUE
PDSS2,23041,PDSS2,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864,11,TRUE
PDX1,6107,PDX1,PMID_35325889,1,FALSE
PET100,40038,PET100,PMID_35325889 | PMID_30476936,2,TRUE
PEX1,8850,PEX1,PMID_30476936,1,FALSE
PEX10,8851,PEX10,PMID_30476936,1,FALSE
PEX11B,8853,PEX11B,PMID_30476936,1,FALSE
PEX12,8854,PEX12,PMID_30476936,1,FALSE
PEX13,8855,PEX13,PMID_30476936,1,FALSE
PEX14,8856,PEX14,PMID_30476936,1,FALSE
PEX16,8857,PEX16,PMID_30476936,1,FALSE
PEX19,9713,PEX19,PMID_30476936,1,FALSE
PEX2,9717,PEX2,PMID_30476936,1,FALSE
PEX26,22965,PEX26,PMID_30476936,1,FALSE
PEX3,8858,PEX3,PMID_30476936,1,FALSE
PEX5,9719,PEX5,PMID_30476936,1,FALSE
PEX6,8859,PEX6,PMID_30476936,1,FALSE
PGK1,8896,PGK1,PMID_35325889 | PMID_30476936,2,TRUE
PGM3,8907,PGM3,PMID_30476936,1,FALSE
PHEX,8918,PHEX,PMID_35325889 | PMID_33664247 | PMID_30476936 | PMID_31027891 | PMID_33532864,5,TRUE
PHGDH,8923,PHGDH,PMID_30476936,1,FALSE
PIBF1,23352,PIBF1,PMID_34264297,1,FALSE
PIEZO2,26270,PIEZO2,PMID_30476936,1,FALSE
PIGA,8957,PIGA,PMID_30476936,1,FALSE
PIGL,8966,PIGL,PMID_30476936,1,FALSE
PIGN,8967,PIGN,PMID_30476936,1,FALSE
PIGT,14938,PIGT,PMID_30476936,1,FALSE
PIK3CA,8975,PIK3CA,PMID_30476936,1,FALSE
PIK3R2,8980,PIK3R2,PMID_30476936,1,FALSE
PITX2,9005,PITX2,PMID_30476936,1,FALSE
PKD1,9008,PKD1,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864,10,TRUE
PKD2,9009,PKD2,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864,10,TRUE
PKHD1,9016,PKHD1,PMID_35325889 | PMID_34264297 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864 | PMID_35005812,12,TRUE
PKHD1L1,20313,PKHD1L1,PMID_31509055 | PMID_31822006,2,TRUE
PLCE1,17175,PLCE1,PMID_35325889 | PMID_36035137 | PMID_33664247 | PMID_30476936 | PMID_31509055 | PMID_31822006 | PMID_29801666 | PMID_31027891 | PMID_26862157 | PMID_33532864,10,TRUE
PLCG2,9066,PLCG2,PMID_35325889,1,FALSE
PLG,9071,PLG,PMID_35325889 | PMID_30476936,2,TRUE
PLOD1,9081,PLOD1,PMID_30476936,1,FALSE
