approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
EXOC1,30380,EXOC1,32277301,1,FALSE
EXOC3,30378,EXOC3,10747091,1,FALSE
EXOC3L2,30162,EXOC3L2,30327448,2,FALSE
EXOC4,30389,EXOC4,10747091,1,FALSE
EZH2,3527,EZH2,33679454; 31751560,4,TRUE
EZR,12691,EZR,27401686; 19252134; 15882268,4,TRUE
F2,3535,F2,34784661; 33271555; 32425989; 30397603; 29238798; 26693501; 29043121; 24261234; 21070754; 19520684; 17630471; 16760910; 16231514; 15919499; 15134466; 12871543; 9719183,18,TRUE
F2R,3537,F2R,14669837,1,FALSE
F2RL3,3540,F2RL3,32425989,3,TRUE
F3,3541,F3,22246034,1,FALSE
F5,3542,F5,33271555; 30397603; 30130352; 30001695; 29238798; 26829282; 29043121; 21070754; 19520684; 16760910; 15919499; 15134466; 12871543; 24122327; 9269648,18,TRUE
F7,3544,F7,26137247; 24261234,2,FALSE
F8,3546,F8,27149570,2,FALSE
FAAH,3553,FAAH,35120996,1,FALSE
FABP2,3556,FABP2,29404926; 21475901; 19288030,3,TRUE
FABP4,3559,FABP4,34244239,2,FALSE
FADS1,3574,FADS1,35120996,1,FALSE
FADS2,3575,FADS2,35120996,1,FALSE
FADS3,3576,FADS3,35120996,1,FALSE
FAH,3579,FAH,36369907; 31574857; 24756054,5,TRUE
FAM111A,24725,FAM111A,36916904; 36919775,4,TRUE
FAM186B,25296,FAM186B,26489029,1,FALSE
FAM20A,23015,FAM20A,26740946,1,FALSE
FAM20C,22140,FAM20C,24706917,3,TRUE
FAN1,29170,FAN1,35896079; 33273795; 32220227; 32111193; 31655823; 27196444; 27026368,9,TRUE
FANCD2,3585,FANCD2,27026368,1,FALSE
FAP,3590,FAP,25048588,1,FALSE
FAT1,3595,FAT1,34013115,1,FALSE
FAT4,23109,FAT4,29687770,1,FALSE
FBLN1,3600,FBLN1,33613617; 14635206,2,FALSE
FBN1,3603,FBN1,33200202; 24093072; 16889552; 10739800; 8130364,6,TRUE
FBN2,3604,FBN2,8130364,1,FALSE
FBXL21P,13600,FBXL21P,33462083,1,FALSE
FBXO22,13593,FBXO22,20728256,1,FALSE
FCAR,3608,FCAR,22147912,2,FALSE
FCGR3A,3619,FCGR3A,27986304; 16482158,2,FALSE
FCGR3B,3620,FCGR3B,22147912; 16482158; 10691933,3,TRUE
FCN2,3624,FCN2,21974696,2,FALSE
FENDRR,43894,FENDRR,36222666,1,FALSE
FEZF1,22788,FEZF1,35505724,1,FALSE
FGA,3661,FGA,35572989; 32660897; 29142973; 28359658,4,TRUE
FGB,3662,FGB,33876560; 25887069; 25331409; 23551149; 19352213; 19073821,7,TRUE
FGF18,3674,FGF18,24583054,1,FALSE
FGF2,3676,FGF2,27237708,2,FALSE
FGF21,3678,FGF21,31205953; 30518688,3,TRUE
FGF23,3680,FGF23,36907780; 36226529; 35587600; 34673637; 33783172; 32427690; 31993563; 32005658; 31652009; 31013726; 30765103; 29665793; 29458003; 28630081; 27313313; 27215557; 27088846; 27114920; 27005479; 26598821; 26430087; 25701941; 24867675; 24797667; 24706917; 24175086; 22249518; 22339660; 19419323; 19190675; 17976082; 17565275; 17332731; 15930998,57,TRUE
FGF8,3686,FGF8,27237708,1,FALSE
FGFR2,3689,FGFR2,36693108,1,FALSE
FGFR3,3690,FGFR3,25701941; 9160331,3,TRUE
FGFR4,3691,FGFR4,36623684; 34673637,3,TRUE
FGL1,3695,FGL1,33876560,2,FALSE
FH,3700,FH,34156580; 31773923; 19418834; 15448018,6,TRUE
FHL1,3702,FHL1,20855886,2,FALSE
FHOD3,26178,FHOD3,34685534,1,FALSE
FIP1L1,19124,FIP1L1,25366011,1,FALSE
FLCN,27310,FLCN,36291753; 29897930; 19418834,3,TRUE
FLG,3748,FLG,20441703,1,FALSE
FLI1,3749,FLI1,23020131,1,FALSE
FLII,3750,FLII,30763699,1,FALSE
FLNA,3754,FLNA,33615072; 25861040; 19879844,6,TRUE
FLNB,3755,FLNB,29321782,1,FALSE
FLNC,3756,FLNC,25861040,1,FALSE
FLOT1,3757,FLOT1,25180832,1,FALSE
FLT3,3765,FLT3,35122417,1,FALSE
FMN1,3768,FMN1,32277301,1,FALSE
FMN2,14074,FMN2,34685534; 27974406,2,FALSE
FMO3,3771,FMO3,36718298,2,FALSE
FN1,3778,FN1,36774238; 35836154; 35774511; 35395622; 35165522; 34671208; 33837952; 32734219; 29265057; 29131116; 28877681; 28632965; 28409351; 26968105; 26586272; 24204837; 24046192; 23219110; 21526116; 21314639; 21151672; 20855886; 10964510; 10571774; 1686082,54,TRUE
FNIP1,29418,FNIP1,29897930,2,FALSE
FNIP2,29280,FNIP2,29897930,2,FALSE
FOS,3796,FOS,27127888; 16049073; 9497315,4,TRUE
FOSB,3797,FOSB,31251475; 24058776; 21392577; 11245774,5,TRUE
FOXA2,5022,FOXA2,34473308,1,FALSE
FOXA3,5023,FOXA3,34473308; 25672906,2,FALSE
FOXC1,3800,FOXC1,32475988,1,FALSE
FOXC2,3801,FOXC2,15523639,1,FALSE
FOXD1,3802,FOXD1,28892094,1,FALSE
FOXD2,3803,FOXD2,36993625,1,FALSE
FOXF1,3809,FOXF1,36222666,1,FALSE
FOXF2,3810,FOXF2,36222666,1,FALSE
FOXL2,1092,FOXL2,34473308,1,FALSE
FOXM1,3818,FOXM1,36322156,2,FALSE
FOXO1,3819,FOXO1,29470850; 16917544,2,FALSE
FOXP1,3823,FOXP1,32891193,1,FALSE
FOXP3,6106,FOXP3,35479070; 34044499; 32234571; 26794449,10,TRUE
FRAS1,19185,FRAS1,36035137; 35005812; 32643034; 32164334; 24700879; 21900877,7,TRUE
FREM1,23399,FREM1,24700879,3,TRUE
FSHR,3969,FSHR,34670813,1,FALSE
FTO,24678,FTO,36717943; 36045113; 26727661; 26334876; 22513821; 22503908,7,TRUE
FUBP1,4004,FUBP1,26839368,1,FALSE
FURIN,8568,FURIN,24706917,1,FALSE
FXYD2,4026,FXYD2,35554666; 34607911; 19389850,3,TRUE
FYN,4037,FYN,31461442,1,FALSE
G6PC1,4056,G6PC1,35008754; 32847529; 23738826; 16917544; 12373565,11,TRUE
G6PD,4057,G6PD,34138756; 21397806,2,FALSE
GABBR1,4070,GABBR1,33462083; 26805783,2,FALSE
GALNT18,30488,GALNT18,36693108,1,FALSE
GALNT3,4125,GALNT3,27088846; 24706917; 17976082,5,TRUE
GALNTL5,21725,GALNTL5,35716955,1,FALSE
GANAB,4138,GANAB,36938073; 36876010; 36833371; 36573973; 35896117; 35778421; 34890546; 34739738; 34357571; 33639313; 33437033; 32823016; 32690722; 31079206; 30792735; 30652979; 30333007; 30135240; 29600752; 29395486; 29038287; 28862642; 28782656; 28522688; 28375157; 27259053,31,TRUE
GAP43,4140,GAP43,31482010,1,FALSE
GAPVD1,23375,GAPVD1,29959197,2,FALSE
GAST,4164,GAST,15619041,1,FALSE
GATA1,4170,GATA1,32581362; 17915429,2,FALSE
GATA2,4171,GATA2,10961869,1,FALSE
GATA3,4172,GATA3,36170616; 34059960; 33111899; 29663634; 29073906; 27387476; 24527244; 24429398,10,TRUE
GATA5,15802,GATA5,33230300,1,FALSE
GATM,4175,GATM,36148635; 33283647; 33137338; 29654216; 24625756,7,TRUE
GBA1,4177,GBA1,24485911,1,FALSE
GC,4187,GC,30668751; 27313313; 25533807; 24455835; 18455850,6,TRUE
GCG,4191,GCG,36412659; 25421524; 8792818; 7989470,4,TRUE
GCK,4195,GCK,34385667; 32801813; 30352097; 26432016; 24728127; 21521318; 19417042; 18301398; 15593029; 11554773; 11272211,16,TRUE
GCKR,4196,GCKR,35327522; 31505904; 30352097; 28754456; 26432016; 23193183; 21691125; 20728256,14,TRUE
GCLC,4311,GCLC,21962117,2,FALSE
GDF15,30142,GDF15,34285273,2,FALSE
GDF5,4220,GDF5,34421506,1,FALSE
GDNF,4232,GDNF,27573101; 21951793; 20448065; 11001832,7,TRUE
GGNBP2,19357,GGNBP2,22178801,1,FALSE
GH1,4261,GH1,24027799; 33456188; 31771524; 31409296; 20301653; 22632860; 21744088; 20467383; 9255230; 7649520; 5357933,14,TRUE
GHR,4263,GHR,9255230,3,TRUE
GHRL,18129,GHRL,24785111,2,FALSE
GHSR,4267,GHSR,22632860,1,FALSE
GIPR,4271,GIPR,36045113,1,FALSE
GIT2,4273,GIT2,30226566,1,FALSE
GLA,4296,GLA,37007699; 36725792; 36745055; 36517364; 36406818; 36325261; 36140787; 35831104; 35680278; 35537774; 35548424; 34959703; 34974891; 34906154; 34704396; 34521087; 34545322; 34354036; 34282462; 34205365; 34084467; 33968644; 33994139; 33907643; 33910349; 33924567; 33634157; 33649041; 33160817; 33152937; 32924720; 32948848; 32789421; 32699723; 32712909; 32586128; 32532136; 32281532; 31907047; 31665721; 31200018; 30988410; 31020209; 30739116; 30677769; 30701828; 30380558; 30211005; 30099469; 29688992; 29582965; 29618309; 29543226; 28798024; 28808181; 28006774; 27776503; 27593536; 27555236; 27431810; 27438980; 26971403; 26602202; 26564084; 25386848; 24886109; 24718812; 24645664; 24398019; 23756194; 23560140; 24475416; 26019818; 22682330; 22695894; 22563919; 21910086; 21186071; 20639675; 20122163; 19318041; 18154965; 17657109; 16533976; 16267800; 16240899; 15490423; 15162124; 15100373; 12480979; 11316246,171,TRUE
GLDC,4313,GLDC,26352407,1,FALSE
GLI1,4317,GLI1,22391303; 21127075; 20865670; 19147008,7,TRUE
GLI2,4318,GLI2,22391303; 21127075; 20865670,7,TRUE
GLI3,4319,GLI3,28615245; 27739473; 22391303; 21127075; 20865670,9,TRUE
GLIS2,29450,GLIS2,34917135; 32699115; 31676329; 31096956; 29779043; 26374130; 22391303; 21127075; 20922698; 20865670; 20652329; 19508969; 19118152; 18076122; 17618285,27,TRUE
GLIS3,28510,GLIS3,36917836; 35394098; 35410112; 32699115; 29779043; 28648506; 27148679; 26259131; 22391303; 21127075; 20865670; 19609364; 19481545; 19273592,27,TRUE
GLO1,4323,GLO1,32265040; 31924810; 18413187,6,TRUE
GLP1R,4324,GLP1R,32905248,2,FALSE
GLRA3,4328,GLRA3,30120300,1,FALSE
GLYAT,13734,GLYAT,7989470,1,FALSE
GNA12,4380,GNA12,20837139; 15203210; 11912216,3,TRUE
GNA13,4381,GNA13,11912216,1,FALSE
GNAQ,4390,GNAQ,35864526; 11912216,2,FALSE
GNAS,4392,GNAS,34791361; 27296931; 25701941; 22200434; 21909115; 8595432; 1505964,10,TRUE
GNB3,4400,GNB3,22558067; 19056482; 15287194; 11007837; 10978382,7,TRUE
GNPAT,4416,GNPAT,23020131,1,FALSE
GNPTAB,29670,GNPTAB,26749367,1,FALSE
GOLGA2,4425,GOLGA2,15747112,1,FALSE
GOSR2,4431,GOSR2,30226566; 21909115,2,FALSE
GPC3,4451,GPC3,30667571,1,FALSE
GPHA2,18054,GPHA2,33107589; 12598321; 9655338,4,TRUE
GPI,4458,GPI,25425496,1,FALSE
GPIHBP1,24945,GPIHBP1,33193106; 26546829,2,FALSE
GPM6A,4460,GPM6A,35784363,1,FALSE
GPR158,23689,GPR158,35763030,1,FALSE
GPR3,4484,GPR3,12053711,1,FALSE
GPR68,4519,GPR68,33986294,1,FALSE
GPT,4552,GPT,33024398; 29112083,2,FALSE
GPX1,4553,GPX1,32265040; 31924810; 31382611; 26773925,6,TRUE
GPX3,4555,GPX3,34545296; 32265040; 31924810; 21962117,4,TRUE
GPX4,4556,GPX4,34545296; 33444290; 32265040; 31924810; 23919599,6,TRUE
GRB14,4565,GRB14,28757432,1,FALSE
GRB2,4566,GRB2,36623684; 30287618,2,FALSE
GREM1,2001,GREM1,24700879; 22558067; 21127830; 20150533,5,TRUE
GRIP1,18708,GRIP1,24700879,1,FALSE
GRK4,4543,GRK4,25134060; 24658007; 19119263,6,TRUE
GRM5,4597,GRM5,30547231,1,FALSE
GRM7,4599,GRM7,32277301,1,FALSE
GRN,4601,GRN,33930186,3,TRUE
GRP,4605,GRP,24409676,2,FALSE
GRPR,4609,GRPR,15882268,1,FALSE
GSDMD,25697,GSDMD,34651582,2,FALSE
GSK3A,4616,GSK3A,35179657; 34740236; 33863784; 27321958; 27512785; 27512790; 21392577,8,TRUE
GSN,4620,GSN,33394347; 28139293,4,TRUE
GSTA1,4626,GSTA1,29165597; 24423050; 23034843; 9503014,6,TRUE
GSTK1,16906,GSTK1,32304007; 23034843; 20521623; 18067039; 15365959,11,TRUE
GSTM1,4632,GSTM1,34455814; 33574979; 32471186; 32304007; 31727850; 28699644; 27498857; 24423050; 23220723; 23034843; 20954980; 20521623; 18067039; 15492856; 15365959,20,TRUE
GSTM2,4634,GSTM2,27498857,1,FALSE
GSTO1,13312,GSTO1,32265040; 31924810; 30389161,3,TRUE
GSTO2,23064,GSTO2,32265040; 31924810; 30389161,3,TRUE
GSTP1,4638,GSTP1,32265040; 31924810; 30389161; 28699644; 27498857; 24423050; 23034843; 18067039; 15365959,9,TRUE
GSTT1,4641,GSTT1,28699644; 27498857; 24423050; 23034843; 20954980; 20521623; 18067039; 15492856; 15365959,11,TRUE
GTF2H5,21157,GTF2H5,34089082,1,FALSE
GTF2I,4659,GTF2I,26808113,1,FALSE
GTF2IRD1,4661,GTF2IRD1,26808113,1,FALSE
GUCY1A1,4685,GUCY1A1,21909115,1,FALSE
GYG1,4699,GYG1,23982418,1,FALSE
GZMM,4712,GZMM,33273797,1,FALSE
H19,4713,H19,31411061,1,FALSE
H2AX,4739,H2AX,33549515,2,FALSE
H3-3B,4765,H3-3B,30232404,1,FALSE
HAMP,15598,HAMP,31431773; 30984307; 21785039; 19776721,7,TRUE
HAND1,4807,HAND1,36222666,1,FALSE
HAND2,4808,HAND2,36222666,1,FALSE
HAO2,4810,HAO2,27432743,2,FALSE
HAVCR1,17866,HAVCR1,35291551; 33103447; 29685497; 29595914; 25274439; 24876117; 18273441,12,TRUE
HAX1,16915,HAX1,10760273,1,FALSE
HBA1,4823,HBA1,35190716; 11157797,2,FALSE
HBA2,4824,HBA2,35190716; 23889802; 11157797; 1978860; 2347584; 2672298; 2898665; 3163321; 3610154,9,TRUE
HBB,4827,HBB,36646975; 35461807; 34385667; 33216373; 31889311; 29614633; 29542687; 27650483; 26947986,10,TRUE
HCFC1,4839,HCFC1,19491093,1,FALSE
HDAC11,19086,HDAC11,25725245,1,FALSE
HDAC6,14064,HDAC6,25915482; 24459142,3,TRUE
HELT,33783,HELT,33755821,1,FALSE
HES1,5192,HES1,30547231,1,FALSE
HES2,16005,HES2,34089082,1,FALSE
HEXA,4878,HEXA,34750480,1,FALSE
HFE,4886,HFE,30984307; 24785111; 20097100; 19732172,4,TRUE
HGF,4893,HGF,32799196; 16278216; 11971874; 11854320; 9502393; 9488442,7,TRUE
HHEX,4901,HHEX,23512735,1,FALSE
HHIP,14866,HHIP,26334876; 10912527,3,TRUE
HIF1A,4910,HIF1A,36340463; 24294381; 19524688; 15448018,6,TRUE
HIPK2,14402,HIPK2,31131063,1,FALSE
HIRA,4916,HIRA,30232404,1,FALSE
HK2,4923,HK2,35195918,1,FALSE
HLA-A,4931,HLA-A,36749126; 36623684; 36627639; 27852637; 27333618; 20005399; 19279649; 2629423,16,TRUE
HLA-B,4932,HLA-B,31482010; 28942035; 15711787; 2629423,4,TRUE
HLA-C,4933,HLA-C,33452310; 15068388; 1590733; 2629423,4,TRUE
HLA-DPB1,4940,HLA-DPB1,27852637,1,FALSE
HLA-DQA1,4942,HLA-DQA1,36749126; 29277510; 27852637; 27333618; 25349203; 23813219; 24594573; 21691125,11,TRUE
HLA-DQB1,4944,HLA-DQB1,31919107; 29277510; 27852637; 27333618; 25349203; 8401996,6,TRUE
HLA-DRB1,4948,HLA-DRB1,36749126; 36623684; 33452310; 31919107; 29277510; 27852637; 27333618; 22578019,11,TRUE
HLA-G,4964,HLA-G,24131018,2,FALSE
HMBS,4982,HMBS,36642627; 27804912; 19255109,4,TRUE
HMGA2,5009,HMGA2,23193183; 23111731,2,FALSE
HMGCR,5006,HMGCR,34368857; 30645167; 26712526,3,TRUE
HMOX1,5013,HMOX1,35190716; 34545573; 32461055; 28699644; 26206798,8,TRUE
HNF1A,11621,HNF1A,35554666; 35179657; 35038894; 34161864; 33809516; 32801813; 32612963; 32068086; 31791446; 31578528; 31586593; 31509055; 30937553; 30134084; 29961928; 29735694; 29561186; 29330688; 28577853; 28502589; 26712526; 26319241; 24575920; 24584572; 24379226; 22641569; 22034641; 21670265; 21521318; 20890685; 20378641; 19844256; 19417042; 30754209; 18301398; 18249217; 18037103; 17971380; 17116178; 16932376; 16801329; 16221171; 15930087; 15593029; 15067314; 15068978; 15086896; 15029248; 12874457; 12911528; 12675839; 12478351; 12148114; 12161522; 11981068; 11554773; 11272211; 11085914; 10484768; 9887471,88,TRUE
HNF1B,11630,HNF1B,37016461; 36938073; 36777702; 36522156; 36531871; 36573973; 36402859; 36370216; 36331019; 36100708; 36109160; 36090499; 35899569; 35554666; 35456398; 35179657; 35038894; 35065907; 35076921; 34939403; 34754854; 34607911; 34295353; 34161864; 34176013; 33942272; 33574344; 33522494; 33532864; 33434175; 33437033; 33305128; 33168999; 32801813; 32847529; 32756155; 32708349; 32659844; 32574212; 32164334; 32068086; 31825128; 31509055; 31488840; 31056860; 31096240; 30809662; 30778115; 30666461; 30094008; 30012629; 30021660; 29956005; 29961928; 29784615; 29735694; 29561186; 29483821; 29491316; 29372472; 28912863; 28648202; 28420700; 28502589; 27409573; 27234567; 26946416; 26872483; 26712526; 26489027; 26340261; 26319241; 26139440; 26160100; 25893603; 25700310; 25738250; 25536396; 25425496; 25367728; 25294760; 24670410; 24429398; 24387224; 24162162; 24119877; 23584850; 23539225; 23155751; 22641569; 22587559; 22178801; 21868615; 21903317; 21670265; 21521318; 21540130; 21380624; 20890685; 20367310; 20378641; 20025686; 19564751; 19389850; 19417042; 19420106; 18846391; 30754209; 18249217; 18037103; 17971380; 17924346; 17440011; 16932376; 16801329; 16221171; 15930087; 15593029; 15269167; 15067314; 15068978; 15086896; 15029248; 12874457; 12911528; 12675839; 12460054; 12148114; 12161522; 11731484; 11206404; 11085914; 10672455; 10484768; 9887471,213,TRUE
HNF4A,5024,HNF4A,36773065; 33678313; 33430795; 33283647; 32801813; 31578528; 29642240; 27321958; 21521318; 19417042; 18632682; 18301398; 16816842; 16186411; 15793260; 15593029; 11554773; 11272211; 9887471,27,TRUE
HNRNPD,5036,HNRNPD,15882268,1,FALSE
HOGA1,25155,HOGA1,36688940; 36259736; 35218550; 34245816; 33543760; 32003182; 31123811; 29319775; 27561601; 26342005,10,TRUE
HOTAIR,33510,HOTAIR,36745138,1,FALSE
HOXA11,5101,HOXA11,35253374; 32666543,2,FALSE
HOXA7,5108,HOXA7,29377931,1,FALSE
HOXB7,5118,HOXB7,36222666,1,FALSE
HOXC11,5123,HOXC11,36745138,1,FALSE
HOXC9,5130,HOXC9,34301992,1,FALSE
HOXD11,5134,HOXD11,29377931,1,FALSE
HOXD9,5140,HOXD9,18159948,1,FALSE
HP,5141,HP,36409784; 35313310; 20301541; 30529744; 806250,6,TRUE
HPGDS,17890,HPGDS,34455814; 27498857,2,FALSE
HPR,5156,HPR,26586272; 26206798; 23082501,4,TRUE
HPRT1,5157,HPRT1,32847529; 30001695; 15660329; 11818556; 7987318,6,TRUE
HPS1,5163,HPS1,31776394,1,FALSE
HPS5,17022,HPS5,31776394,1,FALSE
HPSE,5164,HPSE,23832138,1,FALSE
HPSE2,18374,HPSE2,33558177; 30885509; 23967498; 23832138; 23584850,6,TRUE
HRAS,5173,HRAS,15042566,1,FALSE
HSD11B1,5208,HSD11B1,32453474; 30445609; 24658007; 8794836,4,TRUE
HSD11B2,5209,HSD11B2,19909806; 15761540; 12788832; 11012876; 10760070; 10726708; 10419018; 9589699; 8794836,28,TRUE
HSD17B13,18685,HSD17B13,33851883; 33853719; 33024398,6,TRUE
HSF4,5227,HSF4,28981088; 25940838,4,TRUE
HSP90AA1,5253,HSP90AA1,34329764; 27512785; 25474361,3,TRUE
HSP90B1,12028,HSP90B1,24303155,1,FALSE
HSPA13,11375,HSPA13,33672238,1,FALSE
HSPA1L,5234,HSPA1L,28246355,1,FALSE
HSPA2,5235,HSPA2,28246355,1,FALSE
HSPA4,5237,HSPA4,34329764; 33672238; 28246355,4,TRUE
HSPA5,5238,HSPA5,35165522; 30951856; 29706351; 28385815; 21978600,5,TRUE
HSPA8,5241,HSPA8,21475814,2,FALSE
HSPB1,5246,HSPB1,34329764,1,FALSE
HSPD1,5261,HSPD1,15882268,1,FALSE
HSPG2,5273,HSPG2,25725245; 21127830,2,FALSE
HTRA1,9476,HTRA1,22155603,1,FALSE
HTT,4851,HTT,29527510,1,FALSE
HUNK,13326,HUNK,17699505,1,FALSE
HVCN1,28240,HVCN1,34556485,1,FALSE
IAPP,5329,IAPP,9247738,1,FALSE
ICAM1,5344,ICAM1,33574979; 31924810; 19497039,3,TRUE
ICOS,5351,ICOS,34736521; 11936430,3,TRUE
ICOSLG,17087,ICOSLG,11936430,1,FALSE
IDE,5381,IDE,23512735,1,FALSE
IDO1,6059,IDO1,34946851,3,TRUE
IFI27,5397,IFI27,33482855,1,FALSE
IFI44,16938,IFI44,33482855; 9497315,2,FALSE
IFIH1,18873,IFIH1,36282916; 33482855; 32508843,4,TRUE
IFIT1,5407,IFIT1,33482855,1,FALSE
IFIT2,5409,IFIT2,33482855,1,FALSE
IFIT3,5411,IFIT3,33482855,1,FALSE
IFNA1,5417,IFNA1,36282916; 34736521; 33482855; 25401461; 23213068; 12604309,6,TRUE
IFNA17,5422,IFNA17,19097356,1,FALSE
IFNA2,5423,IFNA2,23213068,3,TRUE
IFNAR2,5433,IFNAR2,35286793,1,FALSE
IFNB1,5434,IFNB1,34950468,1,FALSE
IFNG,5438,IFNG,36745138; 34662052; 36282916; 35232775; 33717080; 33388403; 32656538; 30795559; 30015512; 26678048; 12192641,18,TRUE
IFNL2,18364,IFNL2,35286793,1,FALSE
IFNL3,18365,IFNL3,35286793,1,FALSE
IFT122,13556,IFT122,24027799; 35140360; 32007091; 29134781; 28332779,7,TRUE
IFT172,30391,IFT172,35140360; 33393400; 31096956; 28624958,4,TRUE
IFT25,25019,IFT25,28964737,1,FALSE
IFT57,17367,IFT57,28289185,1,FALSE
IFT88,20606,IFT88,23569556; 23446637; 23064961; 17825558; 11322368; 8597639; 8608416; 7633404,10,TRUE
IGF1,5464,IGF1,31771524; 27653449; 25643582; 21744088; 17396115; 17332731; 9255230,12,TRUE
IGF1R,5465,IGF1R,29470850; 21803694,5,TRUE
IGFBP1,5469,IGFBP1,20144192; 16917544,2,FALSE
IGFBP3,5472,IGFBP3,20144192; 9255230,3,TRUE
IGHA1,5478,IGHA1,36130833; 34959131; 33436510; 31209417; 28637589; 27358498; 27536662; 27536663; 25205734; 24811838; 20386929,11,TRUE
IGHG3,5527,IGHG3,33755821; 12571856; 10403936,3,TRUE
IGKV1-32,5736,IGKV1-32,34834585,1,FALSE
IGKV1D-27,5751,IGKV1D-27,36923787; 36130833; 34589218; 30477285; 28632965; 26628277; 26628280; 24046192; 22903660; 20616715; 19195966; 11175791; 9655338,13,TRUE
IGKV2-28,5783,IGKV2-28,31464256,1,FALSE
IGKV3D-25,5826,IGKV3D-25,28043890; 9655338,2,FALSE
IGKV5-2,5835,IGKV5-2,32474245; 8852494,3,TRUE
IHH,5956,IHH,10912527,1,FALSE
IKBKG,5961,IKBKG,23420578,1,FALSE
IKZF1,13176,IKZF1,35864526; 27684961,3,TRUE
IL10,5962,IL10,34740465; 33923087; 31924810; 30862128; 30015512; 27015534; 26118062; 25280384; 23777202; 20551628; 19196047; 16076356,13,TRUE
IL12A,5969,IL12A,30413149,1,FALSE
IL12B,5970,IL12B,36745138; 30413149; 26808113,3,TRUE
IL13,5973,IL13,29513071,1,FALSE
IL17A,5981,IL17A,36745138; 33717080; 25636567,4,TRUE
IL17RA,5985,IL17RA,25725245; 25636567,2,FALSE
IL18,5986,IL18,36745138; 33164551; 30413149; 29654216; 24525029; 22067846,7,TRUE
IL1A,5991,IL1A,34662052; 35195918; 35126388; 35011732; 34671208; 31924810; 31954058; 31134465; 28359253; 27599995; 26118062; 25684870; 25411248; 25280384; 25213327; 24525029; 20722029; 20551628; 19774408; 19729489; 16766392; 12837270; 12631337,37,TRUE
IL1B,5992,IL1B,36745138; 33164551; 32020248; 29357411; 29110758; 27015534; 26118062; 25684870; 22067846; 21054877; 20551628; 16766392; 12837270,17,TRUE
IL1R1,5993,IL1R1,36745138; 31954058; 28881593; 16766392,7,TRUE
IL1R2,5994,IL1R2,28881593,2,FALSE
IL1RAP,5995,IL1RAP,31954058,2,FALSE
IL1RN,6000,IL1RN,36745138; 26421528; 25684870; 20551628; 16766392; 12837270,9,TRUE
IL2,6001,IL2,21590681; 19097356; 17203290; 15919499; 9486702; 7762070; 7693857,11,TRUE
IL22,14900,IL22,36745138,2,FALSE
IL23A,15488,IL23A,36745138,1,FALSE
IL23R,19100,IL23R,36745138,2,FALSE
IL24,11346,IL24,29513071,1,FALSE
IL33,16028,IL33,36745138,2,FALSE
IL34,28529,IL34,25359423,1,FALSE
IL37,15563,IL37,36745138,1,FALSE
IL4,6014,IL4,31924810; 22230215; 19497039; 17203290,6,TRUE
IL4R,6015,IL4R,21054877,1,FALSE
IL6,6018,IL6,36745138; 34662052; 35988586; 35582193; 35126388; 34285273; 34089082; 33942030; 33820928; 32471186; 31924810; 31134465; 30015512; 29357411; 28881473; 27653449; 26678048; 26421528; 23777202; 23472199; 23239212; 22471989; 22230215; 20551628; 20144192; 19497039; 17203290; 16076356; 12694338; 11929185; 11737483,44,TRUE
IL6R,6019,IL6R,34560138; 28881473; 26563755,5,TRUE
ILF3,6038,ILF3,25813695; 21557786,3,TRUE
ILK,6040,ILK,27512785,1,FALSE
IMP4,30856,IMP4,31866974,1,FALSE
INCENP,6058,INCENP,26489029,1,FALSE
INF2,23791,INF2,36176665; 35643372; 34685534; 34698992; 34449692; 33541266; 32451589; 31924668; 31144478; 31096240; 30680856; 30406062; 30126379; 29038887; 28921387; 27974406; 27733133; 27573339; 29043128; 26039629; 25771894; 25165188; 22971997; 23014460; 22732337; 21866090; 21278336; 20803156,41,TRUE
INIP,24994,INIP,35763030,1,FALSE
INPP5E,21474,INPP5E,33306870; 32139166; 20301500; 27056978; 27401686; 25818971,9,TRUE
INS,6081,INS,36701305; 36412659; 36313763; 36314849; 36340038; 34825797; 34764936; 34750480; 34276762; 34161864; 34055813; 34016138; 33762508; 33522494; 32950058; 32841164; 32453474; 32286498; 31681547; 20301444; 31134465; 30763699; 30645167; 30403316; 30317615; 30064963; 29779043; 29686650; 29404926; 28912863; 28757432; 28677502; 28620495; 28420700; 28373276; 27653449; 27133274; 26688803; 26579581; 25662186; 25463099; 25421524; 24728127; 23111731; 22997914; 22466262; 21521318; 20865670; 19859838; 19417042; 21694920; 19004191; 19011997; 18678608; 30754209; 18301398; 18347614; 18249217; 18184924; 17593691; 17116178; 15333020; 15209435; 15068978; 12606537; 12460054; 12147786; 11200871; 9887471; 9686681; 9247738; 7860063; 7989470; 8125981; 8175972; 8096518; 1327927; 1657953; 2121734; 2123490; 2834824; 2840573,92,TRUE
INSIG1,6083,INSIG1,36745138,2,FALSE
INSR,6091,INSR,30317615; 29686650; 28677502; 26334876; 15209435; 9686681; 9247738; 7860063; 7989470; 8125981; 8175972; 8268238; 7693131; 8096518; 1327927; 1330507; 1607067; 1657953; 2121734; 2123490; 2834824; 2840573,27,TRUE
IP6K1,18360,IP6K1,15221640,2,FALSE
